CODE_UAI,CODE_NATURE,NOM_ETABLISSEMENT,ANNEE_SCOLAIRE,MULTI_RYTHME,LUNDI_MATIN_DEBUT,LUNDI_MATIN_FIN,LUNDI_APRES_MIDI_DEBUT,LUNDI_APRES_MIDI_FIN,MARDI_MATIN_DEBUT,MARDI_MATIN_FIN,MARDI_APRES_MIDI_DEBUT,MARDI_APRES_MIDI_FIN,MERCREDI_MATIN_DEBUT,MERCREDI_MATIN_FIN,JEUDI_MATIN_DEBUT,JEUDI_MATIN_FIN,JEUDI_APRES_MIDI_DEBUT,JEUDI_APRES_MIDI_FIN,VENDREDI_MATIN_DEBUT,VENDREDI_MATIN_FIN,VENDREDI_APRES_MIDI_DEBUT,VENDREDI_APRES_MIDI_FIN,SAMEDI_MATIN_DEBUT,SAMEDI_MATIN_FIN,code_commune,COMMUNE,ACADEMIE,DEPARTEMENT,libelle_region,code_region,CODE_DEPARTEMENT,latitude,longitude,position
0700729M,ELEMENTAIRE,ECOLE PRIMAIRE,2025-2026,N,08:55,11:55,13:40,16:40,08:55,11:55,13:40,16:40,,,08:55,11:55,13:40,16:40,08:55,11:55,13:40,16:40,,,70491,Seveux-Motey,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.55624394,5.749935006,"47.55624394301248, 5.7499350064808015"
0700731P,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70492,Soing-Cubry-Charentenay,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.58169936119636,5.879080523309162,"47.58169936119636, 5.879080523309162"
0700731P,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2025-2026,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70492,Soing-Cubry-Charentenay,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.58187264,5.87884758,"47.58187264457526, 5.878847579948631"
0700759V,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70555,La Villedieu-en-Fontenette,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.771983656097156,6.197749344319396,"47.771983656097156, 6.197749344319396"
0700767D,MATERNELLE,POLE EDUCATIF,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70564,Villers-lès-Luxeuil,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.771448850658174,6.286309804432117,"47.771448850658174, 6.286309804432117"
0700775M,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:30,11:45,13:45,16:30,08:30,11:45,13:45,16:30,,,08:30,11:45,13:45,16:30,08:30,11:45,13:45,16:30,,,70575,Voray-sur-l'Ognon,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.3416059454381,6.018290092576207,"47.3416059454381, 6.018290092576207"
0700779S,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:40,11:40,13:25,16:25,08:40,11:40,13:25,16:25,,,08:40,11:40,13:25,16:25,08:40,11:40,13:25,16:25,,,70579,Vyans-le-Val,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.5497300084115,6.772439846839957,"47.5497300084115, 6.772439846839957"
0700779S,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:40,11:40,13:25,16:25,08:40,11:40,13:25,16:25,,,08:40,11:40,13:25,16:25,08:40,11:40,13:25,16:25,,,70579,Vyans-le-Val,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.5497300084115,6.772439846839957,"47.5497300084115, 6.772439846839957"
0700835C,MATERNELLE,ECOLE MATERNELLE PUBLIQUE SAINT EXUPERY,2020-2021,N,08:25,11:45,13:35,16:15,08:25,11:45,13:35,16:15,,,08:25,11:45,13:35,16:15,08:25,11:45,13:35,16:15,,,70550,Vesoul,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.63452247062627,6.160300282371567,"47.63452247062627, 6.160300282371567"
0700864J,MATERNELLE,POLE EDUCATIF,2020-2021,N,09:00,12:00,14:00,17:00,09:00,12:00,14:00,17:00,,,09:00,12:00,14:00,17:00,09:00,12:00,14:00,17:00,,,70041,Autrey-lès-Gray,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.485419938997886,5.4926906425769,"47.485419938997886, 5.4926906425769"
0700864J,ELEMENTAIRE,POLE EDUCATIF,2020-2021,N,09:00,12:00,14:00,17:00,09:00,12:00,14:00,17:00,,,09:00,12:00,14:00,17:00,09:00,12:00,14:00,17:00,,,70041,Autrey-lès-Gray,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.485419938997886,5.4926906425769,"47.485419938997886, 5.4926906425769"
0700864J,MATERNELLE,POLE EDUCATIF DES 4 VALLEES,2025-2026,N,09:00,12:00,14:00,17:00,09:00,12:00,14:00,17:00,,,09:00,12:00,14:00,17:00,09:00,12:00,14:00,17:00,,,70041,Autrey-lès-Gray,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.48541994,5.492690643,"47.485419938997886, 5.4926906425769"
0700868N,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE DU CENTRE,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70227,Faucogney-et-la-Mer,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.840695414871554,6.563400441172285,"47.840695414871554, 6.563400441172285"
0700869P,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70228,Faverney,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.76853615413132,6.087708585572659,"47.76853615413132, 6.087708585572659"
0700869P,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70228,Faverney,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.76853615413132,6.087708585572659,"47.76853615413132, 6.087708585572659"
0700872T,ELEMENTAIRE,ECOLE ELEMENTAIRE PUBLIQUE DU CENTRE,2020-2021,N,08:30,11:45,13:45,16:30,08:30,11:45,13:45,16:30,,,08:30,11:45,13:45,16:30,08:30,11:45,13:45,16:30,,,70310,Lure,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.684606629268494,6.492469598737022,"47.684606629268494, 6.492469598737022"
0700872T,ELEMENTAIRE,ECOLE ELEMENTAIRE PUBLIQUE DU CENTRE,2025-2026,N,08:30,11:45,13:45,16:30,08:30,11:45,13:45,16:30,,,08:30,11:45,13:45,16:30,08:30,11:45,13:45,16:30,,,70310,Lure,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.68503415,6.493207432,"47.68503415356261, 6.493207431908108"
0700886H,ELEMENTAIRE,ECOLE ELEMENTAIRE PUBLIQUE,2025-2026,N,08:15,11:45,13:30,16:00,08:15,11:45,13:30,16:00,,,08:15,11:45,13:30,16:00,08:15,11:45,13:30,16:00,,,70378,Navenne,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.60874894,6.160266043,"47.60874893775048, 6.1602660430920695"
0700888K,ELEMENTAIRE,ECOLE ELEMENTAIRE PUBLIQUE DU CENTRE,2025-2026,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70451,Ronchamp,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.69617946,6.636407283,"47.69617946188346, 6.636407283225591"
0700892P,MATERNELLE,ECOLE MATERNELLE PUBLIQUE,2025-2026,N,08:15,11:45,13:30,16:00,08:15,11:45,13:30,16:00,,,08:15,11:45,13:30,16:00,08:15,11:45,13:30,16:00,,,70378,Navenne,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.60887239,6.160863471,"47.608872387133665, 6.160863470695797"
0700893R,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:30,11:30,13:15,16:15,08:30,11:30,13:15,16:15,,,08:30,11:30,13:15,16:15,08:30,11:30,13:15,16:15,,,70171,Corbenay,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.89094831925515,6.329670575906882,"47.89094831925515, 6.329670575906882"
0700917S,MATERNELLE,ECOLE MATERNELLE PUBLIQUE,2020-2021,N,08:25,11:40,13:35,16:20,08:25,11:40,13:35,16:20,,,08:25,11:40,13:35,16:20,08:25,11:40,13:35,16:20,,,70388,Noidans-lès-Vesoul,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.61196260509701,6.128050221436387,"47.61196260509701, 6.128050221436387"
0700923Y,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:35,11:35,13:15,16:15,08:35,11:35,13:15,16:15,,,08:35,11:35,13:15,16:15,08:35,11:35,13:15,16:15,,,70478,Saulx,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.696093708231416,6.278629995819889,"47.696093708231416, 6.278629995819889"
0700926B,ELEMENTAIRE,ECOLE ELEMENTAIRE PUBLIQUE DE LONGEVILLE,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70207,Echenoz-la-Méline,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.59765781010916,6.132809526222052,"47.59765781010916, 6.132809526222052"
0700928D,ELEMENTAIRE,ECOLE ELEMENTAIRE PUBLIQUE EUGENE GRANDJEAN,2020-2021,N,08:40,11:40,13:30,16:30,08:40,11:40,13:30,16:30,,,08:40,11:40,13:30,16:30,08:40,11:40,13:30,16:30,,,70285,Héricourt,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.57058727776673,6.756059459072201,"47.57058727776673, 6.756059459072201"
0700931G,MATERNELLE,ECOLE MATERNELLE PUBLIQUE DU VILLAGE,2025-2026,N,08:35,11:35,13:35,16:35,08:35,11:35,13:35,16:35,,,08:35,11:35,13:35,16:35,08:35,11:35,13:35,16:35,,,70207,Echenoz-la-Méline,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.60075787,6.138462811,"47.60075786876688, 6.138462810671067"
0700937N,ELEMENTAIRE,POLE EDUCATIF,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70459,Saint-Barthélemy,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.74592643240206,6.585520062451286,"47.74592643240206, 6.585520062451286"
0700939R,ELEMENTAIRE,ECOLE ELEMENTAIRE PUBLIQUE,2025-2026,N,08:35,11:35,13:35,16:35,08:35,11:35,13:35,16:35,,,08:35,11:35,13:35,16:35,08:35,11:35,13:35,16:35,,,70380,Neurey-en-Vaux,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.74569771,6.204939369,"47.74569770525824, 6.204939369168984"
0700959M,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:45,11:45,13:30,16:30,08:45,11:45,13:30,16:30,,,08:45,11:45,13:30,16:30,08:45,11:45,13:30,16:30,,,70012,Amance,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.80121573714757,6.058290463685475,"47.80121573714757, 6.058290463685475"
0700960N,ELEMENTAIRE,ECOLE ELEMENTAIRE PUBLIQUE,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70240,Fontaine-lès-Luxeuil,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.85728939849895,6.33427937147095,"47.85728939849895, 6.33427937147095"
0700963S,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70539,Vellexon-Queutrey-et-Vaudey,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.54089081525564,5.820130473922678,"47.54089081525564, 5.820130473922678"
0700963S,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2025-2026,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70539,Vellexon-Queutrey-et-Vaudey,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.56308519,5.807777852,"47.56308519157668, 5.807777852093002"
0700980K,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:15,11:45,13:30,16:00,08:15,11:45,13:30,16:00,,,08:15,11:45,13:30,16:00,08:15,11:45,13:30,16:00,,,70093,Breuches,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.79797628357401,6.328749746486448,"47.79797628357401, 6.328749746486448"
0700985R,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2025-2026,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70168,Conflans-sur-Lanterne,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.81515775,6.208664455,"47.815157747552995, 6.208664455295174"
0700986S,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE GPE SCOLAIRE DU MONT VALOT,2025-2026,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70311,Luxeuil-les-Bains,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.81818559,6.389907568,"47.81818559159227, 6.389907568261446"
0700988U,MATERNELLE,ECOLE PRIMAIRE,2020-2021,N,08:30,11:45,13:30,16:15,08:30,11:45,13:30,16:15,,,08:30,11:45,13:30,16:15,08:30,11:45,13:30,16:15,,,70561,Villersexel,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.54898765668489,6.4325498051520364,"47.54898765668489, 6.4325498051520364"
0700991X,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE GROUPE SCOLAIRE DU STADE,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70311,Luxeuil-les-Bains,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.8134769382921,6.365660327427271,"47.8134769382921, 6.365660327427271"
0700995B,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE MONT PAUTET,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70467,Saint-Loup-sur-Semouse,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.89390995408477,6.2705503894864,"47.89390995408477, 6.2705503894864"
0701013W,ELEMENTAIRE,POLE EDUCATIF,2025-2026,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70132,Chargey-lès-Gray,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.48705582,5.574879386,"47.487055823989685, 5.574879385616541"
0701015Y,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2025-2026,N,08:15,11:30,13:15,16:00,08:15,11:30,13:15,16:00,,,08:15,11:30,13:15,16:00,08:15,11:30,13:15,16:00,,,70219,Esprels,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.53591606,6.369824546,"47.53591605979158, 6.369824546337798"
0701017A,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE GROUPE SCOLAIRE DU STADE,2020-2021,N,08:30,11:45,13:30,16:15,08:30,11:45,13:30,16:15,,,08:30,11:45,13:30,16:15,08:30,11:45,13:30,16:15,,,70550,Vesoul,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.62088425268968,6.167469561884114,"47.62088425268968, 6.167469561884114"
0701017A,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE GROUPE SCOLAIRE DU STADE,2020-2021,N,08:30,11:45,13:30,16:15,08:30,11:45,13:30,16:15,,,08:30,11:45,13:30,16:15,08:30,11:45,13:30,16:15,,,70550,Vesoul,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.62088425268968,6.167469561884114,"47.62088425268968, 6.167469561884114"
0701021E,ELEMENTAIRE,ECOLE ELEMENTAIRE PUBLIQUE ECOLE ELEMENTAIRE LA POLOGNE,2025-2026,N,08:30,11:30,13:10,16:10,08:30,11:30,13:10,16:10,,,08:30,11:30,13:10,16:10,08:30,11:30,13:10,16:10,,,70310,Lure,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.67922638,6.498513964,"47.679226380986925, 6.498513964017837"
0701030P,MATERNELLE,ECOLE MATERNELLE PUBLIQUE,2020-2021,N,08:30,11:30,13:25,16:25,08:30,11:30,13:25,16:25,,,08:30,11:30,13:25,16:25,08:30,11:30,13:25,16:25,,,70413,Plancher-Bas,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.72329395345698,6.736440094498606,"47.72329395345698, 6.736440094498606"
0701030P,MATERNELLE,ECOLE MATERNELLE PUBLIQUE,2025-2026,N,08:30,11:30,13:25,16:25,08:30,11:30,13:25,16:25,,,08:30,11:30,13:25,16:25,08:30,11:30,13:25,16:25,,,70413,Plancher-Bas,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.7231994,6.736550972,"47.72319940286734, 6.736550972249279"
0701031R,ELEMENTAIRE,POLE EDUCATIF,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70447,Rioz,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.425610468803214,6.070540445592394,"47.425610468803214, 6.070540445592394"
0701042C,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70255,Fresne-Saint-Mamès,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.54766805049667,5.860710355398626,"47.54766805049667, 5.860710355398626"
0701042C,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE GROUPE SCOLAIRE VICTOR HUGO,2025-2026,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70255,Fresne-Saint-Mamès,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.54766805,5.860710355,"47.54766805049667, 5.860710355398626"
0701049K,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE DU CENTRE,2025-2026,N,08:15,11:15,13:15,16:15,08:15,11:15,13:15,16:15,,,08:15,11:15,13:15,16:15,08:15,11:15,13:15,16:15,,,70339,Mélisey,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.7534807,6.57929421,"47.753480695219885, 6.579294209588584"
0701054R,MATERNELLE,ECOLE MATERNELLE PUBLIQUE,2020-2021,N,08:25,11:25,13:25,16:25,08:25,11:25,13:25,16:25,,,08:25,11:25,13:25,16:25,08:25,11:25,13:25,16:25,,,70247,Fouvent-Saint-Andoche,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.652261821827665,5.6702202224746685,"47.652261821827665, 5.6702202224746685"
0701065C,ELEMENTAIRE,ECOLE ELEMENTAIRE PUBLIQUE EDMOND BOUR,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,70279,Gray,Besançon,Haute-Saône,Bourgogne-Franche-Comté,27,070,47.44588893403889,5.590940404166028,"47.44588893403889, 5.590940404166028"
0390413M,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,09:00,12:05,13:50,16:00,09:00,12:05,13:50,16:00,09:00,12:00,09:00,12:05,13:50,16:00,09:00,12:05,13:50,16:00,,,39083,Censeau,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.81080795494584,6.066120059894548,"46.81080795494584, 6.066120059894548"
0390424Z,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2025-2026,N,09:00,12:00,13:50,16:05,09:00,12:00,13:50,16:05,09:00,12:00,09:00,12:00,13:50,16:05,09:00,12:00,13:50,16:05,,,39331,Mignovillard,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.79169306,6.126830303,"46.791693059217586, 6.126830302983003"
0390436M,ELEMENTAIRE,ECOLE PRIMAIRE  PUBLIQUE,2025-2026,N,08:30,12:00,13:45,16:15,08:30,12:00,13:45,16:15,,,08:30,12:00,13:45,16:15,08:30,12:00,13:45,16:15,,,39129,Chaux-des-Crotenay,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.65729023,5.967300395,"46.65729023040561, 5.96730039463271"
0390440S,MATERNELLE,ECOLE MATERNELLE PUBLIQUE,2020-2021,N,08:35,11:35,13:35,15:50,08:35,11:35,13:35,15:50,08:35,11:35,08:35,11:35,13:35,15:50,08:35,11:35,13:35,15:50,,,39228,Foncine-le-Haut,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.658448607419004,6.07258936604788,"46.658448607419004, 6.07258936604788"
0390445X,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE AIGLEPIERRE,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,39006,Aiglepierre,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.95257344783509,5.8197203725815925,"46.95257344783509, 5.8197203725815925"
0390455H,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,39315,Marnoz,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.94966991629977,5.833380497546197,"46.94966991629977, 5.833380497546197"
0390467W,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:25,11:25,13:20,16:20,08:25,11:25,13:20,16:20,,,08:25,11:25,13:20,16:20,08:25,11:25,13:20,16:20,,,39093,Chamblay,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.99745664867321,5.709369628451745,"46.99745664867321, 5.709369628451745"
0390469Y,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,08:30,11:30,13:30,16:30,08:30,11:30,13:30,16:30,,,39176,Cramans,Besançon,Jura,Bourgogne-Franche-Comté,27,039,47.01177435387601,5.775510067549251,"47.01177435387601, 5.775510067549251"
0390473C,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:50,11:50,13:35,16:35,08:50,11:50,13:35,16:35,,,08:50,11:50,13:35,16:35,08:50,11:50,13:35,16:35,,,39399,Ounans,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.99398613467426,5.667559417597002,"46.99398613467426, 5.667559417597002"
0390490W,MATERNELLE,ECOLE MATERNELLE PUBLIQUE,2020-2021,N,08:55,12:05,13:40,16:30,08:55,12:05,13:40,16:30,,,08:55,12:05,13:40,16:30,08:55,12:05,13:40,16:30,,,39211,Les Essards-Taignevaux,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.91074922147198,5.418090186740417,"46.91074922147198, 5.418090186740417"
0390491X,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2025-2026,N,08:30,11:30,13:25,16:25,08:30,11:30,13:25,16:25,,,08:30,11:30,13:25,16:25,08:30,11:30,13:25,16:25,,,39245,Gatey,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.9455369,5.434930246,"46.94553690464695, 5.434930245783108"
0390506N,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2025-2026,O,08:45,11:55,13:30,16:20,08:45,11:55,13:30,16:20,,,08:45,11:55,13:30,16:20,08:45,11:55,13:30,16:20,,,39299,Longwy-sur-le-Doubs,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.95800843,5.37227044,"46.958008427715576, 5.372270440139013"
0390514X,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:55,12:00,13:30,16:25,08:55,12:00,13:30,16:25,,,08:55,12:00,13:30,16:25,08:55,12:00,13:30,16:25,,,39104,Chapelle-Voland,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.80200998834724,5.377670549158503,"46.80200998834724, 5.377670549158503"
0390519C,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:30,12:00,13:50,16:10,08:30,12:00,13:50,16:10,08:30,11:30,08:30,12:00,13:50,16:10,08:30,12:00,,,,,39279,Larnaud,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.71012774336543,5.454709463198034,"46.71012774336543, 5.454709463198034"
0390519C,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2025-2026,N,08:35,12:05,13:45,16:05,08:35,12:05,13:45,16:05,08:35,11:35,08:35,12:05,13:45,16:05,08:35,12:05,,,,,39279,Larnaud,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.71012774,5.454709463,"46.71012774336543, 5.454709463198034"
0390522F,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2025-2026,N,09:10,12:15,14:05,17:00,09:10,12:15,14:05,17:00,,,09:10,12:15,14:05,17:00,09:10,12:15,14:05,17:00,,,39456,Relans,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.76230695,5.448219544,"46.762306952059994, 5.448219544272669"
0390523G,ELEMENTAIRE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:35,12:05,14:00,16:30,08:35,12:05,14:00,16:30,,,08:35,12:05,14:00,16:30,08:35,12:05,14:00,16:30,,,39471,Ruffey-sur-Seille,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.74365371891824,5.494330067790057,"46.74365371891824, 5.494330067790057"
0390523G,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,08:35,12:05,14:00,16:30,08:35,12:05,14:00,16:30,,,08:35,12:05,14:00,16:30,08:35,12:05,14:00,16:30,,,39471,Ruffey-sur-Seille,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.74365371891824,5.494330067790057,"46.74365371891824, 5.494330067790057"
0390526K,MATERNELLE,ECOLE PRIMAIRE PUBLIQUE,2020-2021,N,09:00,12:00,13:30,16:30,09:00,12:00,13:30,16:30,,,09:00,12:00,13:30,16:30,09:00,12:00,13:30,16:30,,,39124,Chaumergy,Besançon,Jura,Bourgogne-Franche-Comté,27,039,46.84681911848071,5.478529710738746,"46.84681911848071, 5.478529710738746"
